title,label,label_score,title_cleaned,label_encoded,label_score_normalized
"Dipastikan Nihil Titik Api, Status Darurat Pencemaran Udara Riau Akhirnya Dicabut",non-clickbait,0,dipastikan nihil titik api status darurat pencemaran udara riau akhirnya dicabut,1,0.0
Angela Lee Terjatuh Hingga Kepala Bocor Gara-Gara Diganggu Makhluk Halus?,clickbait,1,angela lee terjatuh hingga kepala bocor garagara diganggu makhluk halus,0,1.0
"La Nyalla Bikin Geger Usai Terpilih Jadi Ketua DPD, Ini Alasannya",clickbait,1,la nyalla bikin geger usai terpilih jadi ketua dpd ini alasannya,0,1.0
"Rachel Vennya Ikutan Demo Suarakan Aspirasi Soal RUU KUHP, Malah Bikin Ngakak Karena Ini",clickbait,1,rachel vennya ikutan demo suarakan aspirasi soal ruu kuhp malah bikin ngakak karena ini,0,1.0
"Reza Rahadian Peringati Hari Batik Pakai Kain Tapis dari Lampung, Tatapan Mata Tajam Bikin Meleleh",clickbait,1,reza rahadian peringati hari batik pakai kain tapis dari lampung tatapan mata tajam bikin meleleh,0,1.0
"Berada Di Garis Depan Amankan Demo Mahasiswa, Kaki Polwan Ini Terjepit Pagar",clickbait,1,berada di garis depan amankan demo mahasiswa kaki polwan ini terjepit pagar,0,1.0
"Honorer K2 'Nebeng' Demo Buruh 2 Oktober, Ini Tuntutannya",clickbait,1,honorer k nebeng demo buruh oktober ini tuntutannya,0,1.0
"Jessica Iskandar Rahasiakan Hal Ini dari Richard Kyle, Belum Move On dari Mantan Suami?",clickbait,1,jessica iskandar rahasiakan hal ini dari richard kyle belum move dari mantan suami,0,1.0
"Sehun Kecewa Tak Jadi Model MV 'Shall We', Chen Berikan Janji Ini",clickbait,1,sehun kecewa tak jadi model mv shall chen berikan janji ini,0,1.0
Intip 7 Tips Menjaga Koper Saat Traveling Berikut Agar Perjalanan Kalian Jadi Aman dan Nyaman,clickbait,1,intip tips menjaga koper saat traveling berikut agar perjalanan kalian jadi aman dan nyaman,0,1.0
"Sebut Pengungsi Gempa Ambon Jadi Beban Pemerintah, Wiranto Beri Klarifikasi",clickbait,1,sebut pengungsi gempa ambon jadi beban pemerintah wiranto beri klarifikasi,0,1.0
"Tak Terima Disamakan Dengan Demo Mahasiswa, Para Buruh: Aksi Kami Bukan Kaleng-kaleng",clickbait,1,tak terima disamakan dengan demo mahasiswa para buruh aksi kami bukan kalengkaleng,0,1.0
"Wajah dan Leher Belang, Bedak Tebal Lee Dae Hwi AB6IX Bikin Netizen Emosi",clickbait,1,wajah dan leher belang bedak tebal lee dae hwi abix bikin netizen emosi,0,1.0
"Megawati Terekam Tolak Salami Surya Paloh, Isyaratkan Pecah Kongsi?",clickbait,1,megawati terekam tolak salami surya paloh isyaratkan pecah kongsi,0,1.0
Anies Baswedan Bantah Kabar Pencabutan KJP Pelajar Ikut Demo,non-clickbait,0,anies baswedan bantah kabar pencabutan kjp pelajar ikut demo,1,0.0
"Interaksi Lee Seung Gi dengan Anak-Anak Curi Fokus, 'Little Forest' Dianggap Program Penyembuhan",clickbait,1,interaksi lee seung gi dengan anakanak curi fokus little forest dianggap program penyembuhan,0,1.0
Cerita Adrian Maulana Kembali Mengingat Tuhan Usai Kehilangan Harta Benda Senilai Rp700 Juta,clickbait,1,cerita adrian maulana kembali mengingat tuhan usai kehilangan harta benda senilai rp juta,0,1.0
Begini Komentar Demokrat Soal Momen Salaman Megawati-AHY yang Canggung,clickbait,1,begini komentar demokrat soal momen salaman megawatiahy yang canggung,0,1.0
"Puan Maharani Jadi Ketua DPR, Iwan Fals Bikin Ngakak Saat Sampaikan Pesan Ini",clickbait,1,puan maharani jadi ketua dpr iwan fals bikin ngakak saat sampaikan pesan ini,0,1.0
Karakter Ikonik Ini Bakal Kembali di 'Black Widow',clickbait,1,karakter ikonik ini bakal kembali di black widow,0,1.0
Andhika Pratama Berniat Memergoki Hantu di Rumahnya Bikin Sederet Artis Ini Mengaku Ngeri,clickbait,1,andhika pratama berniat memergoki hantu di rumahnya bikin sederet artis ini mengaku ngeri,0,1.0
Personel Girl Grup Ini Beber 5 Pengalaman Terburuk Selama Jadi Idol K-Pop,clickbait,1,personel girl grup ini beber pengalaman terburuk selama jadi idol kpop,0,1.0
"Mantan Pacar Justin Bieber Hadiri Pernikahannya dengan Hailey Baldwin, Siapa?",clickbait,1,mantan pacar justin bieber hadiri pernikahannya dengan hailey baldwin siapa,0,1.0
"Mantap Minta Doa, Rezky Aditya-Citra Kirana Siap Sebar Undangan Dalam Waktu Dekat?",clickbait,1,mantap minta doa rezky adityacitra kirana siap sebar undangan dalam waktu dekat,0,1.0
Sifat Asli Cha Eunwoo di Lokasi Syuting Dibongkar Aktor 'Rookie Historian Goo Hae Ryung' Ini,clickbait,1,sifat asli cha eunwoo di lokasi syuting dibongkar aktor rookie historian goo hae ryung ini,0,1.0
Asisten Nia Ramadhani Bela Diri Usai Bongkar Raffi dan Nagita Tidak Akur,clickbait,1,asisten nia ramadhani bela diri usai bongkar raffi dan nagita tidak akur,0,1.0
"Jerinx SID Digoda Orang Ketiga, Nora Alexandra Marah Besar",clickbait,1,jerinx sid digoda orang ketiga nora alexandra marah besar,0,1.0
"Berakhir Bahagia, Iis Dahlia Terima Pengganti Uang yang Hilang di London",clickbait,1,berakhir bahagia iis dahlia terima pengganti uang yang hilang di london,0,1.0
" Tina Toon Pamer Kursi Di Gedung DPR, Papan Nama Tampilkan Identitas Ganda Disorot",clickbait,1,tina toon pamer kursi di gedung dpr papan nama tampilkan identitas ganda disorot,0,1.0
Beda Tinggi Rowoon SF9 dan Kim Hye Yoon di Jumpa Pers 'Extraordinary You' Jadi Sorotan,clickbait,1,beda tinggi rowoon sf dan kim hye yoon di jumpa pers extraordinary jadi sorotan,0,1.0
"Liriknya Sempat Bikin Heboh, Zico Akhirnya Rilis MV Keren Untuk 'Extreme'",clickbait,1,liriknya sempat bikin heboh zico akhirnya rilis mv keren untuk extreme,0,1.0
Chanyeol EXO Kembali Jadi Sasaran Hujatan Gara-Gara Foto Lawas Saat Antar Lee Jong Hyun Wamil,clickbait,1,chanyeol exo kembali jadi sasaran hujatan garagara foto lawas saat antar lee jong hyun wamil,0,1.0
"Belum Debut, SuperM Kejutkan Fans Dengan Umumkan Tur Konser Amerika Utara",clickbait,1,belum debut superm kejutkan fans dengan umumkan tur konser amerika utara,0,1.0
"HyunA Diduga Sudah Tinggal Serumah dengan Pacar, Netizen Malah Sindir E'Dawn",clickbait,1,hyuna diduga sudah tinggal serumah dengan pacar netizen malah sindir edawn,0,1.0
"Laudya Cynthia Bella Diterpa Isu Keretakan Rumah Tangga, Mantan Istri Emran Buka Suara",clickbait,1,laudya cynthia bella diterpa isu keretakan rumah tangga mantan istri emran buka suara,0,1.0
"Lisa BLACKPINK Umbar 'Pinggang Semut' Saat Berangkat ke Thailand, Ini Kata Netizen",clickbait,1,lisa blackpink umbar pinggang semut saat berangkat ke thailand ini kata netizen,0,1.0
"Jelang Sambut Hari Ulang Tahun, GTV Siapkan 'Big Movies Spesial Amazing 17' ",non-clickbait,0,jelang sambut hari ulang tahun gtv siapkan big movies spesial amazing,1,0.0
"Kemesraan dengan Raffi 5 Tahun Diduga Bohongan, Isu Nagita Selingkuh dengan Pengusaha Terkuak",clickbait,1,kemesraan dengan raffi tahun diduga bohongan isu nagita selingkuh dengan pengusaha terkuak,0,1.0
Netizen Kritik Cara Jimin BTS Nyanyikan Chorus Lagu 'Fake Love' Saat Tampil Live,clickbait,1,netizen kritik cara jimin bts nyanyikan chorus lagu fake love saat tampil live,0,1.0
"Gaya Jennie BLACKPINK dan Model Asli Chanel Diadu, Siapa Lebih Keren?",clickbait,1,gaya jennie blackpink dan model asli chanel diadu siapa lebih keren,0,1.0
Asosiasi Pengusaha: Upah Buruh Indonesia Tinggi di Asean Tapi Produktivitas Rendah,non-clickbait,0,asosiasi pengusaha upah buruh indonesia tinggi di asean tapi produktivitas rendah,1,0.0
Stray Kids Pamerkan Bocoran Lirik Keren Dalam Tracklist Lagu Comeback 'Double Knot' ,clickbait,1,stray kids pamerkan bocoran lirik keren dalam tracklist lagu comeback double knot,0,1.0
Beredar Video Bebby Fey 'Keenakan' Dilecehkan Bikin Atta Halilintar Ramai Dibela,clickbait,1,beredar video bebby fey keenakan dilecehkan bikin atta halilintar ramai dibela,0,1.0
Andhika Pratama Akhirnya Tunjukkan Sosok 'Bayangan Hitam' yang Bikin Ussy Menjerit Ketakutan,clickbait,1,andhika pratama akhirnya tunjukkan sosok bayangan hitam yang bikin ussy menjerit ketakutan,0,1.0
Jessica Iskandar Blak-Blakan Ngaku Menikah dengan Ludwig Cuma Karena Kepepet,clickbait,1,jessica iskandar blakblakan ngaku menikah dengan ludwig cuma karena kepepet,0,1.0
Chen EXO Sebut Member NCT 127 Ini Paling Curi Perhatiannya,clickbait,1,chen exo sebut member nct ini paling curi perhatiannya,0,1.0
"Tina Dutta 'Uttaran' Depresi Usai Jadi Korban KDRT, Akui Sering Diam-Diam Nangis di Lokasi Syuting",clickbait,1,tina dutta uttaran depresi usai jadi korban kdrt akui sering diamdiam nangis di lokasi syuting,0,1.0
Anang Hermansyah Turut Bangga Krisdayanti Jadi Anggota DPR Hingga Berikan Pesan Ini,clickbait,1,anang hermansyah turut bangga krisdayanti jadi anggota dpr hingga berikan pesan ini,0,1.0
Pangeran Harry Tuntut Media Inggris Gara-Gara Takut Meghan Markle Bernasib Sama Seperti Putri Diana,clickbait,1,pangeran harry tuntut media inggris garagara takut meghan markle bernasib sama seperti putri diana,0,1.0
"Lecehkan Pancasila Di Medsos, Seorang Pemuda Ditangkap Tim Siber Kalbar",clickbait,1,lecehkan pancasila di medsos seorang pemuda ditangkap tim siber kalbar,0,1.0
"Hotman Paris Melamun Soal Kawin Cerai Hingga Lupa Anak, Sengaja Sindir Farhat Abbas?",clickbait,1,hotman paris melamun soal kawin cerai hingga lupa anak sengaja sindir farhat abbas,0,1.0
"Batal Buka Baju, Tunangan 'Cantik' Lucinta Luna Justru Ketahuan Pakai Bra?",clickbait,1,batal buka baju tunangan cantik lucinta luna justru ketahuan pakai bra,0,1.0
"Video Megawati Tak Salami Surya Paloh dan AHY Viral, Ini Penjelasan PDIP",clickbait,1,video megawati tak salami surya paloh dan ahy viral ini penjelasan pdip,0,1.0
"Berlangsung Tertib, Kapolda Metro Jaya Apresiasi Demo Buruh",non-clickbait,0,berlangsung tertib kapolda metro jaya apresiasi demo buruh,1,0.0
Ririn Ekawati Ungkap Alasan Lebih Suka Liburan Sendiri Tanpa Ajak Anak-Anak,clickbait,1,ririn ekawati ungkap alasan lebih suka liburan sendiri tanpa ajak anakanak,0,1.0
SuperM Bahas Alasan SM Pilih 7 Member Saat Ini dan Persiapan di Preskon Jelang Debut,clickbait,1,superm bahas alasan sm pilih member saat ini dan persiapan di preskon jelang debut,0,1.0
Cerita Menyentuh RM BTS Tentang Hadiah Sang Ibu Mengubah Hidupnya,clickbait,1,cerita menyentuh rm bts tentang hadiah sang ibu mengubah hidupnya,0,1.0
"Jakarta Siap Jadi Tuan Rumah Formula E 2020, Anies Bakal Renovasi Aspal Jalan",non-clickbait,0,jakarta siap jadi tuan rumah formula e anies bakal renovasi aspal jalan,1,0.0
Pakar Ungkap Analisis Mengejutkan Soal Ekspresi Bebby Fey Saat Ibunda Serangan Jantung,clickbait,1,pakar ungkap analisis mengejutkan soal ekspresi bebby fey saat ibunda serangan jantung,0,1.0
Aksi Heroik Gigi Hadid Cegah Penyusup Masuk di Paris Fashion Week Ini Jadi Viral,clickbait,1,aksi heroik gigi hadid cegah penyusup masuk di paris fashion week ini jadi viral,0,1.0
"Rusuh Wamena Tragis, Begini Kisah Haru Seorang Ibu Selamat Usai Sembunyi Di Kandang",clickbait,1,rusuh wamena tragis begini kisah haru seorang ibu selamat usai sembunyi di kandang,0,1.0
Desainer Kritik Busana Mulan Jameela Saat Pelantikan DPR Paling Buruk Dibanding Artis Lainnya,clickbait,1,desainer kritik busana mulan jameela saat pelantikan dpr paling buruk dibanding artis lainnya,0,1.0
"Disindir Dewi Sanca, Irma Darmawangsa Ngamuk Beri Balasan Pedas Ini",clickbait,1,disindir dewi sanca irma darmawangsa ngamuk beri balasan pedas ini,0,1.0
'99 Nama Cinta' Bukan Film Religi Meski Mengambil Latar Kehidupan Pesantren,non-clickbait,0,nama cinta bukan film religi meski mengambil latar kehidupan pesantren,1,0.0
"Bodi Berotot Aktris Lee Si Young Bikin Molongo, Kadar Lemaknya Cuma Segini",clickbait,1,bodi berotot aktris lee si young bikin molongo kadar lemaknya cuma segini,0,1.0
"Viral Ayah Marahi Anaknya yang Ikut Demo, Tuai Pro dan Kontra",clickbait,1,viral ayah marahi anaknya yang ikut demo tuai pro dan kontra,0,1.0
Viral Anggota DPR Dapil Jatim Bawa 3 Istri ke Pelantikan,clickbait,1,viral anggota dpr dapil jatim bawa istri ke pelantikan,0,1.0
" 8 Tahun Menikah, Kemesraan Irwansyah-Zaskia Sungkar Ambil Foto Ala Prewedding Bikin Baper",clickbait,1,tahun menikah kemesraan irwansyahzaskia sungkar ambil foto ala prewedding bikin baper,0,1.0
Inul Daratista Dipuji Istri Salehah Usai Ikatkan Tali Sepatu Suami,clickbait,1,inul daratista dipuji istri salehah usai ikatkan tali sepatu suami,0,1.0
"Masih Belia, Wajah Ganteng Limbad di Foto Lawas Ini Sukses Curi Perhatian Netter",clickbait,1,masih belia wajah ganteng limbad di foto lawas ini sukses curi perhatian netter,0,1.0
Surya Paloh Tanggapi Santai Soal Megawati Yang Melengos Tak Menyalaminya,clickbait,1,surya paloh tanggapi santai soal megawati yang melengos tak menyalaminya,0,1.0
Nikita Mirzani Sebut Ada 2 Perempuan Yang Senang 'Hotman Paris Show' Dihentikan,clickbait,1,nikita mirzani sebut ada perempuan yang senang hotman paris show dihentikan,0,1.0
"Viral Pemuda Ditangkap Karena Bawa Bendera Saat Demo, Polisi Jelaskan Alasannya",clickbait,1,viral pemuda ditangkap karena bawa bendera saat demo polisi jelaskan alasannya,0,1.0
Super Junior Pamerkan Musik Unik Dan Konsep Keren Dalam Teaser MV Comeback 'I Think I',clickbait,1,super junior pamerkan musik unik dan konsep keren dalam teaser mv comeback think,0,1.0
Istana Sebut TNI Dan Polri Jaga Keamaan Di Wamena Usai Kerusuhan,non-clickbait,0,istana sebut tni dan polri jaga keamaan di wamena usai kerusuhan,1,0.0
"Dibongkar Uya Kuya, Isi ATM Barbie Kumalasari Sukses Bikin Netter Syok",clickbait,1,dibongkar uya kuya isi atm barbie kumalasari sukses bikin netter syok,0,1.0
Menkes Sebut Penyebab BPJS Defisit Karena Peserta Tak Jaga Kesehatan,non-clickbait,0,menkes sebut penyebab bpjs defisit karena peserta tak jaga kesehatan,1,0.0
"Korea Drama Awards 2019: Sederhana Tapi Menyentuh, Ini Pidato Kemenangan Ong Sung Woo",clickbait,1,korea drama awards sederhana tapi menyentuh ini pidato kemenangan ong sung woo,0,1.0
Artikel Tentang BTS Singgung Kematian Tragis Jonghyun SHINee Picu Kemarahan Fans K-Pop,clickbait,1,artikel tentang bts singgung kematian tragis jonghyun shinee picu kemarahan fans kpop,0,1.0
Nagita Latihan Nyanyi Jelang Tampil di Konser Rossa Justru Isyaratkan Perselingkuhan Raffi?,clickbait,1,nagita latihan nyanyi jelang tampil di konser rossa justru isyaratkan perselingkuhan raffi,0,1.0
Akun Pendukung Rosa Meldianti Jadi Miss Earth 2020 Baru Sehari Sudah Hilang Dari Instagram?,clickbait,1,akun pendukung rosa meldianti jadi miss earth baru sehari sudah hilang dari instagram,0,1.0
"Stefan William Pamer Momen Celine Lahiran, Nama dan Jenis Kelamin Anak Masih Dirahasiakan Bikin Kepo",clickbait,1,stefan william pamer momen celine lahiran nama dan jenis kelamin anak masih dirahasiakan bikin kepo,0,1.0
"TXT Akhirnya Rilis Konsep Trailer Comeback 'The Dream Chapter: MAGIC', Fans Puji Habis-habisan",clickbait,1,txt akhirnya rilis konsep trailer comeback dream chapter magic fans puji habishabisan,0,1.0
Jembatan Ambrol di Taiwan Tewaskan 2 WNI,non-clickbait,0,jembatan ambrol di taiwan tewaskan wni,1,0.0
"Inisiatif Pakai Narkoba, Jefri Nichol Akui Rajin Hisap Ganja Tiap Mau Tidur",clickbait,1,inisiatif pakai narkoba jefri nichol akui rajin hisap ganja tiap mau tidur,0,1.0
"Kepribadian Febby Rastanty Tuai Decak Kagum Usai Mobilnya Diacak-acak Verrell Bramasta, Kok Bisa?",clickbait,1,kepribadian febby rastanty tuai decak kagum usai mobilnya diacakacak verrell bramasta kok bisa,0,1.0
Ojek Online Tolak Gabung Demo Buruh Karena Alasan Ini,clickbait,1,ojek online tolak gabung demo buruh karena alasan ini,0,1.0
Istana Pertanyakan Tuntutan Mahasiswa Palu Soal Pencopotan Wiranto-Tito,non-clickbait,0,istana pertanyakan tuntutan mahasiswa palu soal pencopotan wirantotito,1,0.0
"Jessica Iskandar Pakai Mahkota Bak Ratu, Sengaja Tulis Amerika 8 Jam Sindir Barbie Kumalasari?",clickbait,1,jessica iskandar pakai mahkota bak ratu sengaja tulis amerika jam sindir barbie kumalasari,0,1.0
"Agensi 'Produce 48' Diinvestigasi Soal Manipulasi Voting, Member IZ*ONE Jadi Perbincangan",clickbait,1,agensi produce diinvestigasi soal manipulasi voting member izone jadi perbincangan,0,1.0
"Ayu Dewi Bagikan Momen Haru Saat Lahirkan Anak Ketiga, Nama Sang Putra Terungkap",clickbait,1,ayu dewi bagikan momen haru saat lahirkan anak ketiga nama sang putra terungkap,0,1.0
"Ariana Grande Mendominasi, Inilah Daftar Lengkap Nominasi MTV EMA 2019",clickbait,1,ariana grande mendominasi inilah daftar lengkap nominasi mtv ema,0,1.0
"Umji G-Friend Posting Foto Cantik, Netizen Sebut 'Oplas Berhasil' Sindir JooE Momoland",clickbait,1,umji gfriend posting foto cantik netizen sebut oplas berhasil sindir jooe momoland,0,1.0
Asisten Nia Ramadhani Bongkar Raffi Ahmad-Nagita Slavina Tak Akur Malah Dituding Pansos,clickbait,1,asisten nia ramadhani bongkar raffi ahmadnagita slavina tak akur malah dituding pansos,0,1.0
Kocaknya Kim So Hyun Pegang Bagian Intim Jang Dong Yoon di 'The Tale of Nokdu',clickbait,1,kocaknya kim hyun pegang bagian intim jang dong yoon di tale nokdu,0,1.0
"Korea Drama Awards 2019: Tampil Necis, Ong Sung Woo Raih Piala Best New Actor",clickbait,1,korea drama awards tampil necis ong sung woo raih piala best new actor,0,1.0
Reaksi Baekhyun Wajah Kocaknya Dibandingkan dengan Kamera Ponsel,clickbait,1,reaksi baekhyun wajah kocaknya dibandingkan dengan kamera ponsel,0,1.0
Nagita Slavina Ketakutan Naik Sepeda Malah Bikin Fans Gemas,clickbait,1,nagita slavina ketakutan naik sepeda malah bikin fans gemas,0,1.0
Putra Nunung Ungkap Ibunya Semangat Olahraga Sampai Sepatu Jebol,clickbait,1,putra nunung ungkap ibunya semangat olahraga sampai sepatu jebol,0,1.0
"7 Aplikasi Parenting yang Bermanfaat Untuk Mengawasi Tumbuh Kembang Anak, Download Sekarang!",clickbait,1,aplikasi parenting yang bermanfaat untuk mengawasi tumbuh kembang anak download sekarang,0,1.0
Kulit Belang dan Dandanan Aneh Aishwarya Rai di Catwalk Paris Fashion Week Banjir Komentar Negatif,clickbait,1,kulit belang dan dandanan aneh aishwarya rai di catwalk paris fashion week banjir komentar negatif,0,1.0
"Intip Cara Unik Cinta Laura Rayakan Hari Batik Nasional, Aksi Basah-basahan Curi Perhatian",clickbait,1,intip cara unik cinta laura rayakan hari batik nasional aksi basahbasahan curi perhatian,0,1.0
Begini Analisis Pakar Gestur Soal Megawati Melengos di Hadapan Surya Paloh,clickbait,1,begini analisis pakar gestur soal megawati melengos di hadapan surya paloh,0,1.0
Putri Sulung Muzdalifah Terang-terangan Sebut Fadel Islami Alay,clickbait,1,putri sulung muzdalifah terangterangan sebut fadel islami alay,0,1.0
Siswi SMP di Manado Meninggal Dunia Usai Dihukum Guru Lari Keliling Sekolah,non-clickbait,0,siswi smp di manado meninggal dunia usai dihukum guru lari keliling sekolah,1,0.0
"Film Ini Raih Rating Sempurna 100% di Rotten Tomatoes, Kalahkan 'Avengers: Endgame'",clickbait,1,film ini raih rating sempurna di rotten tomatoes kalahkan avengers endgame,0,1.0
"Bertahun-tahun 'Sembunyikan' Anak, Nadya Hutagalung Akhirnya Ekspos Buah Hatinya Ke Media Sosial",clickbait,1,bertahuntahun sembunyikan anak nadya hutagalung akhirnya ekspos buah hatinya ke media sosial,0,1.0
"EXO Ajak Fans Nonton Konser Di Jakarta Lewat Video Greeting, Ucapan Terima Kasih Bikin Salah Fokus ",clickbait,1,exo ajak fans nonton konser di jakarta lewat video greeting ucapan terima kasih bikin salah fokus,0,1.0
"Puan Maharani Hampir Pasti Jadi Ketua DPR, Ini Alasan PDIP",clickbait,1,puan maharani hampir pasti jadi ketua dpr ini alasan pdip,0,1.0
"Sang Ibu Sebut Andhika Pratama Suka Cewek Lebih Tua Sejak SMP, Alasan Nikahi Ussy Terkuak?",clickbait,1,sang ibu sebut andhika pratama suka cewek lebih tua sejak smp alasan nikahi ussy terkuak,0,1.0
Trailer 'The King's Man' Tampilkan Aksi Menegangkan Para Pionir Agen Intelijen Inggris,clickbait,1,trailer kings man tampilkan aksi menegangkan para pionir agen intelijen inggris,0,1.0
"Hamil 39 Minggu, Ayu Dewi Sudah Tak Kuat Pakai Sepatu Hak Tinggi",clickbait,1,hamil minggu ayu dewi sudah tak kuat pakai sepatu hak tinggi,0,1.0
"Kerusuhan Wamena Makan Korban, Gubernur Papua Minta Maaf",non-clickbait,0,kerusuhan wamena makan korban gubernur papua minta maaf,1,0.0
"Kini Tak Wajib Ditayangkan, Berikut Adegan Film G30S/PKI Yang Diduga Tak Akurat",clickbait,1,kini tak wajib ditayangkan berikut adegan film gspki yang diduga tak akurat,0,1.0
